brand_name,platform_name,title,caption_text,hashtags,like_count,view_count,comment_count,upload_date,content_url
,인스타그램,,"""ㅤ 몸도 혈당도 가볍게. 건강한 다이어트 필수템 CU 종근당 다이어트✨  📌 종근당)다이어트10정 / 5,000원 / 1+1증정! 📌 식후 혈당 상승 CUT 📌 체지방 & 콜레스테롤 DOUBLE CUT  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매 시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓쳐 APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #다이어트 #혈당컷 #CU #씨유 #당신의_좋은친구_CU   - 판매원 : ㈜종근당 - 제조원 : 코스맥스엔비티"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #다이어트, #혈당컷, #CU, #씨유, #당신의_좋은친구_CU",111,,1,2025-08-07 09:30:13,https://www.instagram.com/p/DNDH993KxmX/
,인스타그램,,"""#협찬 하루 한 병으로 채우는 활력 에너지⚡ #비컴플  바쁜 현대인들을위해 간편하게 비타민과 각종 영양케어를 할 수 있는 제품💕  💙파란색 병💙은 마그네슘 180g+비타민으로 이중케어를  ❤빨간색 병❤은 아르기닌 3,000mg+비타민으로 이중케어를 도와요  만성피로와 피곤에 지쳐있는 하루😥라면 비컴플로 활력충전👍 어때요?  오직 💚CU💜에서만 판매중  ___  #마그네슘 #아르기닌 #CU #CU덕후 #CU영양제 #CU비컴플 #마그네슘영양제 #아르기닌영양제 #영양제추천 #영양제 #편의점영양제 #편의점피로회복제 #피로회복제 #비타민추천 #비타민 #편의점비타민"".","#협찬, #비컴플, #마그네슘, #아르기닌, #CU, #CU덕후, #CU영양제, #CU비컴플, #마그네슘영양제, #아르기닌영양제, #영양제추천, #영양제, #편의점영양제, #편의점피로회복제, #피로회복제, #비타민추천, #비타민, #편의점비타민",221,,107,2024-11-24 10:50:56,https://www.instagram.com/p/DCwFtaCpSbs/
,인스타그램,,"""⠀ #EVENT  내가 돈이 없지, 사랑이 없나?! 5월 가정의 달, CU에서 알뜰하게 건강 선물하기 🎁  ① 건강기능식품 정제형 17종 5개 이상 구매 시 10,000원!  ✔ 5월 한 달간 토스페이 머니/계좌로 5개 이상 구매 시 👉 최대 80% 할인! ※ 5개 미만 결제 시 미적용 / 1회 최대 할인한도 20,000원  ✔ 5월 1일/5일/8일/15일 토스페이 머니/계좌로 5개 이상 구매 시 👉 최대 90% 멤버십QR 할인! ※ 5개 미만 결제 시 미적용 / 1회 최대 할인한도 20,000원 ※ 포켓CU 멤버십QR 스캔 필수 ※ 판매원(종근당/동아제약) 간 교차 불가  ② 건강기능식품 앰플, 이중제형 등 11종 1+1  증정 or 기본 할인!  ✔ 5월 한 달간 하나/농협/우리카드 결제 시 👉 20% 추가 할인! ※ 1개 당 적용 / 박스 단위 상품 미적용 / 1회 최대 할인한도 4,000원  ✔ 5월 1일/5일/8일/15일 하나/농협/우리카드 결제 시 👉 최대 50% 멤버십QR 추가 할인! ※ 1개 당 적용 / 박스 단위 상품 미적용 / 1일 1회, 1회 최대 할인한도 8,000원 ※ 포켓CU 멤버십QR 스캔 필수  더욱 자세한 행사 내용은 포켓CU APP에서 확인해주세요!  종근당 정제형 9종 ※ 판매원 : ㈜종근당 ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠  동아제약 정제형 8종 ※ 판매원 : ㈜동아제약 ※ 제조원 : 서흥, 코스맥스바이오  유한양행 3종  ※ 판매원 : ㈜유한양행 ※ 제조원 : 서흥, 서흥헬스케어  CJ제일제당 3종  ※ 판매원 : 씨제이웰케어㈜ ※ 제조원 : 코스맥스엔비타㈜  종근당건강 2종  ※ 판매원 : 종근당건강㈜ ※ 제조원 : 네추럴웨이, 종근당건강㈜  동화약품 2종 ※ 판매원 : 동화약품㈜ ※ 제조원 : 코스맥스바이오㈜  💬 댓글 EVENT 💬 @@아 CU에서 가정의 달 선물 미리 준비하자! 친구를 태그해 5월 건강기능식품 결제행사 소식을 알려주시면 추첨을 통해 선물을 드립니다 🎁 ⠀ ✅ CU 공식 인스타그램 팔로우 필수 ✅ 이벤트 기간: 5/1(금) ~ 5/8(금) ✅ 당첨자 발표: 5/15(금) *DM 개별 발표 ✅ 경품: CU 모바일 상품권 5천원권 (10명)  #5월할인 #결제할인 #할인행사 #건강기능식품 #가정의달 #CU할인 #CU결제행사 #CU할인혜택 #5월행사 #편의점할인 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #5월할인, #결제할인, #할인행사, #건강기능식품, #가정의달, #CU할인, #CU결제행사, #CU할인혜택, #5월행사, #편의점할인, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",564,,581,2026-05-01 04:01:58,https://www.instagram.com/p/DXyCitfCCuO/
,인스타그램,,"""진짜 난리난 cu 건기식 행사입니다.  #cu #편의점 #건기식 #건강기능식품 #종근당 #동아"".","#cu, #편의점, #건기식, #건강기능식품, #종근당, #동아",186,,79,2026-05-04 22:25:07,https://www.instagram.com/p/DX7vPkEA9UC/
,인스타그램,,"""ㅤ 워어어어얼화아아아수우우모옥금 한 주간 쌓인 스트레스로 인한 피로… CU 마그랩 포 스트레스 한 샷으로 케어하자!  📌 동화)마그랩포스트레스25ml / 3,900원 / 1+1증정! 📌 흡수 빠른 액상타입 글루콘산 마그네슘 📌 스트레스로 인한 피로 개선에 도움을 줄 수 있는 홍경천추출물 함유  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 3,900원에 상시 1+1  ☑ 마그랩 2종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #마그랩 #마그랩포스트레스 #스트레스로인한피로개선 #CU #씨유 #당신의_좋은친구_CU","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #마그랩, #마그랩포스트레스, #스트레스로인한피로개선, #CU, #씨유, #당신의_좋은친구_CU",0,,0,2025-09-01 22:11:47,https://www.instagram.com/p/DOE2_9cE-gT/
,인스타그램,,"""식품의약품안전처가 숙취해소를 표방하는 일반식품에 대해 인체적용시험 자료 제출을 의무화하면서, 숙취해소제 시장에 변화의 바람이 불고 있습니다.  이에 따라 다수 브랜드가 임상시험 통과에 어려움을 겪는 가운데, 일본 건강기능식품 전문기업 네제스트(Nexest)가 개발한 숙취해소제 '아사이치케아'가 주목받고 있는데요.  아사이치케아는 핵심 원료인 'ACP-20'에 대한 인체적용시험을 식약처 기준에 따라 성공적으로 완료했습니다.  시험은 만 19세 이상 40세 이하의 성인 남녀를 대상으로 진행되었으며, 이중맹검·무작위배정·교차시험 설계를 통해 과학적 타당성을 확보했습니다. 그 결과, 혈중 알코올 및 아세트알데히드 농도 감소는 물론, 숙취 자각 증상 개선 효과까지 입증받았습니다.  7월 중순부터 전국 CU 편의점에서는 아사이치케아 입점을 기념해 1+1 프로모션을 진행 예정이라고 합니다.  📸 쥬퍼  #아사이치케아 #숙취해소제 #숙취 #숙취템 #숙취해소 #CU #원플러스원"".","#아사이치케아, #숙취해소제, #숙취, #숙취템, #숙취해소, #CU, #원플러스원",18,,0,2025-07-21 05:30:05,https://www.instagram.com/p/DMW6-cxT-FZ/
,인스타그램,,"""⠀ #EVENT  돌아온 5월의 결제 혜택! 바코드 찍기 전 씨유딜 확인하세요 💜  제로탄산, 에너지드링크, 해피즈 등 더워지는 날씨에 딱! 필요한 다양한 음료부터 가정의 달 선물로 좋은 건강기능식품까지! 💌  결제할수록 혜택이 쌓이는 마법  이번 달도 아묻따 CU로 가! 💨💨  5월의 시작도 CU 혜택과 함께 싹쓸이하세요 (●'◡'●)  💬 댓글 EVENT 💬 5월 결제 혜택 라인업 중 가장 구매하고 싶은 상품은 무엇인지 댓글로 남겨주시면 추첨을 통해 선물을 드립니다 🎁 ⠀ ✅ CU 공식 인스타그램 팔로우 필수 ✅ 이벤트 기간: 4/30(목) ~ 5/7(목) ✅ 당첨자 발표: 5/14(목) *DM 개별 발표 ✅ 경품: CU 모바일 상품권 5천원권 (10명)  ※ 상세한 행사 상품 및 내용은 포켓CU APP 내   혜택 아이콘을 통해 확인해주세요. ⠀ #제로탄산 #에너지드링크 #get커피 #건강기능식품 #디저트 #프라페 #과일 #샌드위치 #샐러드 #삼각김밥 #CU5월행사 #5월결제행사 #씨유딜 #CU할인 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #제로탄산, #에너지드링크, #get커피, #건강기능식품, #디저트, #프라페, #과일, #샌드위치, #샐러드, #삼각김밥, #CU5월행사, #5월결제행사, #씨유딜, #CU할인, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",912,,924,2026-04-30 02:38:06,https://www.instagram.com/p/DXvQFO0gY2v/
,인스타그램,,"""🤔 건강기능식품 컨설턴트, 어떤 자격증인가요?  Q. 건강기능식품 컨설턴트란❓ A. 건기식 제품 정보를 정확하게 전달하고 부당광고로 인한 오해를 사전에 방지하며 전문성에 기반한 홍보·판매 전략을 수립할 수 있는 건강기능식품 업계 전문가입니다. 🤓  학력/연령 제한 없이 누구나 취득할 수 있어요!  자세한 내용은 건강기능식품 자격증센터에서 확인하실 수 있습니다. 👀"".",,11,,2,2026-04-30 06:59:59,https://www.instagram.com/p/DXvyOiWlHKC/
,인스타그램,,"""#광고 비자XCU 💥CU모바일상품권(5000원)받으실 분👀  하루 종일 쉼없이 바쁘게 지내다 보면 밥도 제때 못 챙겨 먹을 때가 많고 불규칙한 생활 패턴에 무너지는 건 결국 체력이잖아요😭  모든 일의 기본은 체력💪 건강을 챙겨야 오래 버틸 수 있겠죠?  그래서 비자와 CU가 여러분의 건강을 위해 #댓글이벤트 를 준비했답니다🙉❤️  댓글에 요즘 갖고 있는 ’건강 고민‘을 남겨주세요 추첨을 통해 CU에서 건강기능식품 구매할 수 있는 모바일상품권을 드립니다😋  ✔️ 기간 : 9.15","#광고, #댓글이벤트",845,,380,2025-09-12 02:21:26,https://www.instagram.com/p/DOfDhJxEq-s/
,인스타그램,,"""ㅤ 오늘도 내일도 건강하게! 간편한 건강 습관, CU에서 시작하자✨  가장 가까운 건강 플랫폼! 전국 약 6천개 CU에서 건강기능식품을 더 손쉽게 만나보세요💜  🔍 헬C UP! 건강기능식품 판매 점포 및 재고 조회는? 포켓CU APP에서!  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #CU #씨유 #당신의_좋은친구_CU   ※ 판매원 : (주)종근당, 동화약품  ※ 제조원 : 코스맥스엔비티, 네추럴웨이, 메디오젠, 코스맥스바이오"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #CU, #씨유, #당신의_좋은친구_CU",126,,0,2025-07-28 10:37:05,https://www.instagram.com/p/DMpe-nxRWtL/
,인스타그램,,,,,,,2025-10-25 23:18:28,https://www.instagram.com/p/DQQBVR2k-G9/
,인스타그램,,"""편의점 손님으로 산지 어언.. 아마 8살때부터인거같으니..20년이 넘었다 그때 낙은 비디오방에서 해리포터 빌려보구 학교안가는 일요일에 느긋하게 편의점에서 육계장작은컵을 먹는게 행복이였다 ㅋㅋ  심지어 넌 커서 뭐가될래라고 물으면 여잔 기술을 가진게 최고라서 미용고를 보내신다햇는데 난 거기 안가 슈퍼사장하거나 회사원될거야 라고한 ㅎㅎ  요즘도 편의점은 천국이다  근데 미용도 언젠가 배워둬야할거같다...^^  #CU #편의점 #그냥 연차라 글씀 ㅋ #월요일 #연차"".","#CU, #편의점, #그냥, #월요일, #연차",8,,0,2026-02-23 07:54:32,https://www.instagram.com/p/DVF7jZdkYs8/
,인스타그램,,"""제네틱스팜 신제품출시 건강기능식품 의약품 화장품 제조 및 공급 삼성의료원 임상완료 #유산균  #건강기능식품 #화장품 의약품 #kfood #cosmetics # 창고형약국"".","#유산균, #건강기능식품, #화장품, #kfood, #cosmetics",10,,0,2026-05-04 07:56:55,https://www.instagram.com/p/DX0NyNwkt4u/
,인스타그램,,"""이 포스팅은 브랜드로부터 소정의 고료를 지급받아 작성된 포스팅입니다.  친구 선물 고민될 때 카톡으로 바로 보낼 수 있는 템 찾았어요  CJ웰케어 하루한알 건강구미 선물세트인데 패키지부터 스티커 디테일까지 받는 순간 기분 좋아지는 포인트가 넘 귀여움   멀티비타민, 루테인, 비오틴, 비타민D아연 구미까지 4종을 한 세트로 즐길 수 있는 올인원 구성이라 뭘 골라줘야 하나 고민할 필요 없이  이거 하나로 끝낼 수 있어서 너무 좋더라고요  말랑쫄깃한 구미 형태라  부담 없이 맛있게 건강루틴 챙길 수 있고 15900원이라 부담 없이 선물하기도 딱 좋아요   선물세트 → 카카오 선물하기에서 구매 가능  낱개 상품 → 쿠팡에서 구매 가능  #광고 #CJ웰케어 #하루한알 #건강구미 #편의점신상"".","#광고, #CJ웰케어, #하루한알, #건강구미, #편의점신상",1058,,39,2026-05-07 11:08:23,https://www.instagram.com/p/DX6akYfk7kk/
,인스타그램,,"""#댓글event 회사에서 제 추구미요? 그저 제 눈과 뇌와 간이 건강하길 바랄 뿐입니다 🙏  더도 말고 덜도 말고 건강이 최고인 직장인들을 위한 편의점 건강기능식품의 등장! 💊  전국 CU에서 24시간 건강기능식품 1+1이니까 나에게 필요한 건강을 간편하게 챙기세요~ !  ✅ 눈건강 ✅ 간건강 ✅ 두뇌기억력 ✅ 장건강 ✅ 종합건강 ✅ 다이어트  ✅ 이너케어 ✅ 혈행건강 ✅ 뼈건강  ※  종근당 9종 상품 간, 교차 구매 가능 ※  개당 5,000원에 상시 1+1 ! 개당 2,500원 꼴이에요!  ______________________________________________ #댓글event 댓글로 “지금 나에게 가장 필요한  건기식”을 남기면 추첨을 통해 CU상품권을 드려요!  ✔️ 이벤트 기간: 9/11(목) ~ 9/18(목) ✔️ 당첨자 발표: 9/25(목) @cu_official 계정으로 개별 DM을 드릴 예정이니 메시지함을 확인해주세요 *  ✔️ 경품 * CU 모바일 상품권 3만원 (3명) * CU 모바일 상품권 1만원 (7명)  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요!  - 판매원 : ㈜종근당 - 제조원 : 코스맥스엔비티  #광고 #CU #씨유 #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식"".","#댓글event, #댓글event, #광고, #CU, #씨유, #헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식",1115,,532,2025-09-11 09:34:09,https://www.instagram.com/p/DOdMd-YDcdD/
,인스타그램,,"""ㅤ 칼슘·마그네슘, 비타민, 아연으로 튼튼하게! CU에서 시작하세요🦴  📌 종근당)뼈건강10정 / 5,000원 / 1+1 증정! 📌 칼슘, 마그네슘 2:1 배합 📌 11중 복합 기능성  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #뼈건강 #칼슘 #마그네슘 #CU #씨유 #당신의_좋은친구_CU  - 판매원 : ㈜종근당 - 제조원 : 네추럴웨이"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #뼈건강, #칼슘, #마그네슘, #CU, #씨유, #당신의_좋은친구_CU",101,,3,2025-08-11 09:30:12,https://www.instagram.com/p/DNNbJhWuXLL/
,인스타그램,,"""#EVENT 🎊동아동 NEW 주민 입성🎊 CU편의점에서 바로 만나는 데일리 비타민C  바쁜 일상에 빠질 수 없는 리프레시템 비타민C #즉시비타민 #셀파렉스_비타민C_1000mg 로 하루를 상큼하게 리프레시! ✨  #셀파렉스_바로 비타민C, 밀크씨슬 등 총 8종 라인업을 CU편의점에서 확인하세요🔍  🛒 셀파렉스 구매는 오직 CU에서만! 포켓CU 앱에서도 구매 가능해요 🙌  -  #댓글이벤트  🌟너는 나의 비타민🌟  힘들 때, 지칠 때 나를 리프레시 시켜주는  나만의 비타민 같은 사람이 있나요?💛  댓글로  @나의 비타민을  소환해주시면  셀파렉스 비타민을 드립니다🎁  ✅참여 방법 ① 본 계정(@donga_official) 팔로우 후 ② 댓글로 나만의 비타민 소환하기 @친구야  나의 비타민이 되어줘서 고마워🫰  📆이벤트 일정 : 9/26(금) ~ 10/2(목) 🎁경품 : 셀파렉스 비타민C 1000mg (10명) ✔발표 : 10/15(수)  DM 발표 및 댓글 공지  본 광고는 건강기능식품 광고입니다.  -제조원 : 코스맥스바이오(주) -판매원 : 동아제약㈜"".","#EVENT, #즉시비타민, #셀파렉스_비타민C_1000mg, #셀파렉스_바로, #댓글이벤트",151,,183,2025-09-26 08:04:25,https://www.instagram.com/p/DPDt5iXEWWd/
,인스타그램,,"""ㅤ #EVENT  열정이 필요한 지금. 영국산 비타민C 1000mg로 너의 열정 끓어올려↗  📌 하루 한번, 한 번에 한 알로 가볍게!  📌 DSM사 프리미엄 영국산 비타민C 1000mg 함유!  지금 전국 약 6,000개 CU에서 동아제약 건강기능식품을 만나보세요! ※ 포켓CU APP에서 판매점포 확인 및 재고 조회 필수!  ♥️ 오직 CU에서만 ♥️ 동아제약)셀파렉스비타민C1000 10정 5,000원 ✔️ 상시 1+1 행사진행(개당 2,500원) ✔️ 동아제약 8종 상품 간 교차구매 가능  💬 댓글 EVENT 💬 비타민C 뭐 먹을지 고민하는 친구들 모여! 비타민C 유목민 친구들에게 소문내주세요. 추첨을 통해 선물을 드립니다.  ✅ CU 공식 인스타그램 팔로우 필수! ✅ 이벤트 기간: 11/25(화)~12/2(화) ✅ 당첨자 발표: 12/9(화) *당첨자 개별 DM 발표 ✅ 경품: CU 모바일상품권 5천원권 (5명)  -판매원 : (주)동아제약 -제조원 : (주)서흥  #동아제약 #셀파렉스 #건강기능식품 #CU #씨유 #CU편의점 #당신의_좋은친구_CU"".","#EVENT, #동아제약, #셀파렉스, #건강기능식품, #CU, #씨유, #CU편의점, #당신의_좋은친구_CU",310,,290,2025-11-25 02:00:22,https://www.instagram.com/p/DRdj7sdjQev/
,인스타그램,,"""ㅤ 장 속이 편해야 진짜 편한 하루! CU 장건강으로 매일 가볍게 시작하세요💨  📌 종근당)장건강10정 / 5,000원 / 1+1 증정! 📌 특허 비피더스균 함유 📌 1캡슐 당 프로바이오틱스 수 20억 CFU 보장  지금 전국 약 6천개 CU에서 건강기능식품을 가장 가깝게 만나보세요!  오직 CU에서만! ☑ 개당 5,000원에 상시 1+1 👉 개당 2,500원 ☑ 6개 구매시 12,000원 👉 개당 2,000원  ☑ 종근당 9종 상품 간, 교차 구매 가능!  🔍 건강기능식품 판매 점포 및 재고 조회는 포켓CU APP에서 확인하세요⚡  #헬CUP #헬씨업 #건강기능식품 #건기식 #CU건기식 #장건강 #비피더스균 #프로바이오틱스 #CU #씨유 #당신의_좋은친구_CU  - 판매원 : ㈜종근당 - 제조원 : 메디오젠"".","#헬CUP, #헬씨업, #건강기능식품, #건기식, #CU건기식, #장건강, #비피더스균, #프로바이오틱스, #CU, #씨유, #당신의_좋은친구_CU",96,,1,2025-08-16 02:00:55,https://www.instagram.com/p/DNZftVXNApA/
,인스타그램,,,,,,,2025-09-05 08:40:16,https://www.instagram.com/p/DONtTtAkpsm/
