brand_name,account_name,content_url,comment_text
CU,cu_official,https://www.instagram.com/p/DO7V9_nDdQl/,@moonej04 비타민c
CU,donga_official,https://www.instagram.com/p/DPDt5iXEWWd/,#건강특별시 #동아동 #알짜동생 #셀파렉스 #비타민C #비타민 #즉시비타민 #편의점비타민 #편의점영양제 #영양제 #건강기능식품
CU,donga_official,https://www.instagram.com/p/DPDt5iXEWWd/,@gd.sy_1206 달달한 사랑에 비타민까지 있으면 무적이죠❤️‍🔥
CU,only_eunfood,https://www.instagram.com/p/CEO2J0xFK4R/,@cy_gyeong 저두 요즘 건강식품이 좋더라구요 😍
CU,khff.official,https://www.instagram.com/p/DYOaQfoCc-0/,@khff.official #한국건강기능식품협회 #건강기능식품 #건기식 #제품 #신제품 #5월 #다이어트 #유산균 #프로바이오틱스 #마그네슘 #차전자피 #식이섬유 #비타민 #종합비타민 #멀티비타민 #루테인 #루테인지아잔틴 #아스타잔틴 #오메가3
CU,leejooyune_01,https://www.instagram.com/p/DWVNSskj58v/,@leejooyune_01 #에테리온 #eterion #컷앤바이옴 #건강루틴 #건강기능식품 #건기식 #건강습관 #데일리건강 #녹차추출물 #카테킨 #유산균 #혼합유산균 #다이어트 #다이어트보조제 #자기관리 #건강보조 #건강보조제 #영양제 #프로바이오틱스
CU,jenny_yaksa,https://www.instagram.com/p/DS01NXmk8fs/,@aqualove327 코큐텐 비타민디 필수 입니다. 커큐민도 드시면 좋지만 코큐텐은 필수에요
