brand_name,platform_name,title,caption_text,hashtags,like_count,view_count,comment_count,upload_date,content_url,is_valid
올리브영,인스타그램,,"""#광고 준비한대로 나오면 얼마나 좋게요  [CJ웰케어x취준정병] 고된 취준으로 텅장된 여러분들의 건강을 위해 멀티비타민을 드리려고해용💕  - 댓글로 ”가성비+감상평“ 작성  - 추첨을 통해 10분께 멀티비타민+인기 SKU 2종 *총 3종 제공  - 이벤트 기간 : ~3/19일 (업로드 후 1주일)  - 당첨자 공지 : 3/23일  - 제품 발송 : 3/30일 제품 발송   #올리브영비타민 #올리브영건기식 #가성비"".","#광고, #올리브영비타민, #올리브영건기식, #가성비",2324.0,,30.0,2026-03-12 07:30:15,https://www.instagram.com/p/DVxuQUSAXnb/,True
올리브영,인스타그램,,"""#광고 올해 여행을 자주 다녔더니  건강 관리의 중요성을 절실히 느끼게 되더라구요.   저는 건기식 구매할 때 올리브영 헬스+에 들어가는데 이번에 헬스 스테이지가 눈에 들어 왔어요! 💚  올리브영 헬스+에서 선정한 1개 브랜드를 대상으로 5일동안 파워풀한 혜택을 제공하는 행사인데 이번에는 세노비스에서 기획전을 한다네요!   ✨️세노비스 BEST 아이템 한정✨️ 9/23 ~ 9/27 까지(5일 동안) 진행하는 오특가 찬스!  ✔️세노비스 트리플러스 맨&우먼 오특가 49,000원 > 27,900원 (43% 할인) ✔️세노비스 콜라겐 비타민 젤리 오특가 19,000원 > 10,900원 (42%할인) ✔️세노비스 밀크씨슬+ 오특가 50,000원 > 25,900원 (48%할인) ✔️세노비스 피부촉촉 히알루론산 오특가 54,700원 > 29,500원 (46%할인)  거기다, 매일 새로운 쿠폰 증정! 🎫 오특 + 새로운 쿠폰도 매일 준다고 하니 이번이 완전 절호의 찬스! 9/24 화요일 저녁8시에 진행하는 올리브영 자체 라이브도 놓치지 마세요! 🙌  저는 이번에 거의 모든 제품들 쟁여 놓을 예정이에요  가족들이랑 친구들 선물로도 주려고요! 🎁  #올리브영헬스+ #헬스+건기식 #올리브영건기식 #올영헬스 #헬스스테이지 #세노비스 #세노비스트리플러스 #트리플러스 #트리플러스맨 #트리플러스우먼 #비타민 #멀티비타민 #종합비타민 #콜라겐 #콜라겐비타민젤리 #밀크씨슬 #밀크씨슬+ #간건강 #피부촉촉히알루론산 #히알루론산 #피부촉촉 #건강기능식품추천 #오메가3 (EPA 및 DHA 함유유지)"".","#광고, #올리브영헬스, #헬스, #올리브영건기식, #올영헬스, #헬스스테이지, #세노비스, #세노비스트리플러스, #트리플러스, #트리플러스맨, #트리플러스우먼, #비타민, #멀티비타민, #종합비타민, #콜라겐, #콜라겐비타민젤리, #밀크씨슬, #밀크씨슬, #간건강, #피부촉촉히알루론산, #히알루론산, #피부촉촉, #건강기능식품추천, #오메가3",2352.0,,22.0,2024-09-23 13:06:53,https://www.instagram.com/p/DAQrzfsSh1c/,True
올리브영,인스타그램,,"""요즘 올영 건기식 코너에서 자꾸 눈에 띄는 락토페린 🥛  알고 보니 초유·모유에 든 귀한 단백질이더라고요. 철분이랑 짝꿍처럼 붙어 다니면서 흡수를 도와주는 성분이에요. 연구에서는 장내 유익균 균형과 체지방 관리에 도움 가능성이 보고되기도 했고요 (출처: Nutrients 2023).  20~30대 여성은 철분이 부족하기 쉬운 편이라(국민건강영양조사 제9기, 2024), 아침마다 붓고 장도 예민한 분들이라면 아침 공복에 2~3개월 꾸준히 섭취해보는 거 어때요? 💫"".",,6.0,,2.0,2026-04-24 09:45:15,https://www.instagram.com/p/DXgoXsfk32b/,True
올리브영,인스타그램,,"""#광고 지만 꿀정보공유!  평소 건강관리에 관심이 많아서  하루에 최소 8~10가지의 건강기능식품을 챙기는 저! 아마 자기관리에 철저하신 분들이라면 공감하는 분들 많으실텐데요.  그런 분들에게 꼭 공유하고 싶은  혜자로운 정보가 있으니 바로 올리브영 헬스 스테이지!  올리브영 헬스+에서 선정한 1개 브랜드를 대상으로  5일 동안 혜자로운 혜택을 제공하는 행사인데  첫 번째로 선정된 브랜드가 제가 애정하는 세노비스거든요~   세노비스는 무려 86년의 헤리티지를 이어오고 있는  호주 건강기능식품 기업이라 저도 믿고 선택하는 브랜드인데요. 성별, 연령에 따라 기초 건강부터 특수 건강까지  챙길 수 있는 라인업을 보유하고 있어서 올리브영 갈 때마다  꼭 구경하는 브랜드인데…  올영 헬스 스테이지 첫 주차라니요!! 👍  찐애정자로써 추천드리고 싶은 List 정리해보자면  ✅ 세노비스 트리플러스 맨&우먼 오특가 49,000원 > 27,900원 (43% 할인) ✅ 세노비스 콜라겐 비타민 젤리 오특가 19,000원 > 10,900원 (42%할인) ✅ 세노비스 밀크씨슬+ 오특가 50,000원 > 25,900원 (48%할인) ✅ 세노비스 피부촉촉 히알루론산 오특가 54,700원 > 29,500원 (46%할인)  게다가 매일 새로운 쿠폰을 증정해주고  오특+ 쿠폰도 매일 준다고 하니 놓치지 말자구요!   #올리브영헬스+ #헬스+건기식 #올리브영건기식 #올영헬스 #헬스스테이지 #세노비스 #세노비스트리플러스 #트리플러스 #트리플러스맨 #트리플러스우먼 #비타민 #멀티비타민 #종합비타민 #콜라겐 #콜라겐비타민젤리 #밀크씨슬 #밀크씨슬+ #간건강 #피부촉촉히알루론산 #히알루론산 #피부촉촉 #건강기능식품추천 #오메가3(EPA 및 DHA 함유유지)"".","#광고, #올리브영헬스, #헬스, #올리브영건기식, #올영헬스, #헬스스테이지, #세노비스, #세노비스트리플러스, #트리플러스, #트리플러스맨, #트리플러스우먼, #비타민, #멀티비타민, #종합비타민, #콜라겐, #콜라겐비타민젤리, #밀크씨슬, #밀크씨슬, #간건강, #피부촉촉히알루론산, #히알루론산, #피부촉촉, #건강기능식품추천, #오메가3",920.0,,10.0,2024-09-23 10:04:42,https://www.instagram.com/p/DAQXIc5zZ1j/,True
올리브영,인스타그램,,"""올리브영 영양제 인기순위에서 여러분의 소중한 선택이 헛되지 않도록,  영양제 직접 만드는 약사가 대신 분석했습니다 📋  매일 챙겨 먹는 영양제,  제대로 된 효과를 보고 계신가요? 많은 분이 질문 주셨던 올리브영 영양제들을  카테고리별로 꼼꼼하게 살펴보았습니다^^;  약사가 매긴 0점에서 10점까지의 점수에는  성분 함량과 원료사까지 고려한 깊은 고민이 담겨 있습니다. (제품 광고/협찬 없는 100% 개인적인 의견입니다.)  오늘 영상이 여러분의 건강한 쇼핑에 작은 이정표가 되길 바랍니다.  자세한 제품별 코멘트는 영상 자막을 통해 확인해 주세요! ✨  💝영양제 만드는 약사의 건강정보가 궁금하시다면 @little_yaksa 팔로우하고 함께 건강해요 ⋆◡̎⋆  #약사 #영양제 #올리브영 #올리브영영양제 #올리브영세일"".","#약사, #영양제, #올리브영, #올리브영영양제, #올리브영세일",9182.0,,200.0,2026-03-25 02:29:43,https://www.instagram.com/p/DWSmVytyJX2/,True
올리브영,인스타그램,,"""#광고 영양제 어떻게 먹어야 할지 잘 모르겠어?💊  나이대 별 영양제 추천 조합 알려줄게!⭐ 저장&공유 해두고 영양제 살때 참고하자!  지금 올리브영에서 국민영양제 10종을 8,900원에 살 수 있대! 영양박사 여에스더가 만든 [국민영양제]라 믿고 먹을수 있다구~👍  @@올영 세일하던데 사볼까?  #여에스더 #여에스더영양제 #국민영양제 #올리브영세일 #올영세일 #올리브영추천템 #올리브영꿀템 #영양제추천 #가성비영양제 #올리브영영양제 #영양제"".","#광고, #여에스더, #여에스더영양제, #국민영양제, #올리브영세일, #올영세일, #올리브영추천템, #올리브영꿀템, #영양제추천, #가성비영양제, #올리브영영양제, #영양제",87.0,,7.0,2025-05-30 08:00:43,https://www.instagram.com/p/DKRS4TQN4CT/,True
올리브영,인스타그램,,"""💥💥나만아는 올리브영 꿀템푼다💥💥 남들 다 아는거 말고 진~짜 숨은 꿀템들 알려줌 제품력 갑에 실제 효능있는 애들로만 선별했음!! 올영갔을 때 안사면 후회할껄 ㅋㅋ @@야 너 이 제품 알고 있었어??  #올리브영 #올리브영꿀템 #올영세일 #올리브영추천템 #올리브영세일 #여드름케어 #여드름피부 #올영세일추천 #여드름기초템 #여드름팩 #여드름없애는법 #여드름관리 #성인여드름 #올리브영바디로션 #바디로션추천 #올리브영토이카메라 #올리브영손톱영양 #손톱영양제 #손톱영양제추천 #머드마스크추천 #올리브영머드팩 #올리브영머드마스크 #올리브영영양제 #올리브영프로폴리스"".","#올리브영, #올리브영꿀템, #올영세일, #올리브영추천템, #올리브영세일, #여드름케어, #여드름피부, #올영세일추천, #여드름기초템, #여드름팩, #여드름없애는법, #여드름관리, #성인여드름, #올리브영바디로션, #바디로션추천, #올리브영토이카메라, #올리브영손톱영양, #손톱영양제, #손톱영양제추천, #머드마스크추천, #올리브영머드팩, #올리브영머드마스크, #올리브영영양제, #올리브영프로폴리스",1149.0,,32.0,2022-05-20 11:00:18,https://www.instagram.com/p/CdxwPtoML3R/,True
올리브영,인스타그램,,"""영양제 꿀팁 모음  #올리브영비타민 #올리브영오메가 #올리브영영양제 #건강관리 #꿀팁"".","#올리브영비타민, #올리브영오메가, #올리브영영양제, #건강관리, #꿀팁",61.0,,0.0,2026-02-27 08:53:20,https://www.instagram.com/p/DVQV6WSAqs-/,True
올리브영,인스타그램,,"""#광고  다들 영양제 쟁이세요~~~ 영양제 10종이 올리브영에서 8,900원~!  영양 대통령 여에스더 박사님이 국민 건강을 위해 만든, 단돈 1만원도 안되는 가격인 [국민영양제]  올리브영에서 영양제 1통이 무려 8,900원이라 가성비가 미쳤으니까 할인 끝나기 전에 얼른 달려가자!  영양제 입문자를 위한 성분 총 정리!!  @@ 너 이거 먹어야겠다  #여에스더 #여에스더영양제 #국민영양제 #올리브영세일 #올영세일 #올리브영추천템 #올리브영꿀템 #영양제추천 #가성비영양제 #올리브영영양제 #영양제"".","#광고, #여에스더, #여에스더영양제, #국민영양제, #올리브영세일, #올영세일, #올리브영추천템, #올리브영꿀템, #영양제추천, #가성비영양제, #올리브영영양제, #영양제",15.0,,1.0,2025-06-04 10:01:08,https://www.instagram.com/p/DKeYon_Mqzt/,True
올리브영,인스타그램,,"""#제품제공 커피 한잔 가격으로 건강관리 시작해볼 수 있는 CJ웰케어 데일리 건강루틴✨ 6,900원에 한 달 구성이라 부담 없이 하나씩 챙기기 괜찮더라고요.  CJ웰케어의 3중 품질 기준을 거친 제품들, 단일 성분 중심이라 필요한 성분만 부담없이 챙기기 좋아요!  오메가3, 유산균, 비타민D처럼 저에게 필요한 성분만 고를 수 있어서 요즘 제 건강 루틴 이렇게 시작해보고 있어요:)  #올리브영 #올리브영영양제 #CJ웰케어 #건강루틴 #멀티비타민 #유산균 #오메가3 #비타민D #건강관리"".","#제품제공, #올리브영, #올리브영영양제, #CJ웰케어, #건강루틴, #멀티비타민, #유산균, #오메가3, #비타민D, #건강관리",12.0,,0.0,2026-04-20 15:46:24,https://www.instagram.com/p/DXW-hToEx-g/,True
